,pronostico
1693,0.16
1694,-0.42
1695,-1.67
1696,0.05999999999999999
1697,-0.030000000000000006
1698,-0.06000000000000001
1699,0.58
1700,0.3
1701,-1.0900000000000003
1702,-0.36
1703,0.22
1704,0.43
1705,0.31
1706,0.38
1707,-1.0599999999999998
1708,-0.07999999999999999
1709,-0.06000000000000001
1710,-0.09000000000000001
1711,0.21
1712,-0.07999999999999999
1713,-0.23999999999999996
1714,-0.09000000000000001
1715,0.89
1716,0.38
1717,-0.2
1718,0.23999999999999996
1719,0.5
1720,-1.16
1721,-0.25
1722,0.16
1723,-0.42
1724,-1.67
1725,0.05999999999999999
1726,-0.030000000000000006
1727,-0.06000000000000001
1728,0.58
1729,0.3
1730,-1.0900000000000003
1731,-0.36
1732,0.22
1733,0.43
1734,0.31
1735,0.38
1736,-1.0599999999999998
1737,-0.07999999999999999
1738,-0.06000000000000001
1739,0.61
1740,0.21
1741,-0.07999999999999999
1742,-0.23999999999999996
1743,-0.09000000000000001
1744,0.89
1745,0.38
1746,-0.2
1747,0.23999999999999996
1748,0.5
1749,-1.16
1750,-0.25
1751,0.16
1752,-0.42
1753,-1.67
1754,0.05999999999999999
1755,-0.030000000000000006
1756,-0.06000000000000001
1757,0.58
1758,0.3
1759,-1.0900000000000003
1760,-0.36
1761,0.22
1762,0.43
1763,0.31
1764,0.38
1765,-1.0599999999999998
1766,-0.07999999999999999
1767,-0.06000000000000001
1768,0.61
1769,-0.26999999999999996
1770,-0.07999999999999999
1771,-0.23999999999999996
1772,-0.09000000000000001
1773,0.89
1774,0.38
1775,-0.2
1776,0.23999999999999996
1777,0.5
1778,-1.16
1779,-0.25
1780,0.16
1781,-0.42
1782,-1.67
1783,0.05999999999999999
1784,-0.030000000000000006
1785,-0.06000000000000001
1786,0.58
1787,0.3
1788,-1.0900000000000003
1789,-0.36
1790,0.22
1791,0.43
1792,0.31
1793,0.38
1794,-1.0599999999999998
1795,-0.07999999999999999
1796,-0.06000000000000001
1797,0.61
1798,-0.26999999999999996
1799,0.13
1800,-0.23999999999999996
1801,-0.09000000000000001
1802,0.89
1803,0.38
1804,-0.2
1805,0.23999999999999996
1806,0.5
1807,-1.16
1808,-0.25
1809,0.16
1810,-0.42
1811,-1.67
1812,0.05999999999999999
1813,-0.030000000000000006
1814,-0.06000000000000001
1815,0.58
1816,0.3
1817,-1.0900000000000003
1818,-0.36
1819,0.22
1820,0.43
1821,0.31
1822,0.38
1823,-1.0599999999999998
1824,-0.07999999999999999
1825,-0.06000000000000001
1826,0.61
1827,-0.26999999999999996
1828,0.13
1829,-0.17
1830,-0.09000000000000001
1831,0.89
1832,0.38
1833,-0.2
1834,0.23999999999999996
1835,0.5
1836,-1.16
1837,-0.25
1838,0.16
1839,-0.42
1840,-1.67
1841,0.05999999999999999
1842,-0.030000000000000006
1843,-0.06000000000000001
1844,0.58
1845,0.3
1846,-1.0900000000000003
1847,-0.36
1848,0.22
1849,0.43
1850,0.31
1851,0.38
1852,-1.0599999999999998
1853,-0.07999999999999999
1854,-0.06000000000000001
1855,0.61
1856,-0.26999999999999996
1857,0.13
1858,-0.17
1859,-0.26999999999999996
1860,0.89
1861,0.38
1862,-0.2
1863,0.23999999999999996
1864,0.5
1865,-1.16
1866,-0.25
1867,0.16
1868,-0.42
1869,-1.67
1870,0.05999999999999999
1871,-0.030000000000000006
1872,-0.06000000000000001
1873,0.58
1874,0.3
1875,-1.0900000000000003
1876,-0.36
1877,0.22
1878,0.43
1879,0.31
1880,0.38
1881,-1.0599999999999998
1882,-0.07999999999999999
1883,-0.06000000000000001
1884,0.61
1885,-0.26999999999999996
1886,0.13
1887,-0.17
1888,-0.26999999999999996
1889,-0.29
1890,0.38
1891,-0.2
1892,0.23999999999999996
1893,0.5
1894,-1.16
1895,-0.25
1896,0.16
1897,-0.42
1898,-1.67
1899,0.05999999999999999
1900,-0.030000000000000006
1901,-0.06000000000000001
1902,0.58
1903,0.3
1904,-1.0900000000000003
1905,-0.36
1906,0.22
1907,0.43
1908,0.31
1909,0.38
1910,-1.0599999999999998
1911,-0.07999999999999999
1912,-0.06000000000000001
1913,0.61
1914,-0.26999999999999996
1915,0.13
1916,-0.17
1917,-0.26999999999999996
1918,-0.29
1919,0.36
1920,-0.2
1921,0.23999999999999996
1922,0.5
1923,-1.16
1924,-0.25
1925,0.16
1926,-0.42
1927,-1.67
1928,0.05999999999999999
1929,-0.030000000000000006
1930,-0.06000000000000001
1931,0.58
1932,0.3
1933,-1.0900000000000003
1934,-0.36
1935,0.22
1936,0.43
1937,0.31
1938,0.38
1939,-1.0599999999999998
1940,-0.07999999999999999
1941,-0.06000000000000001
1942,0.61
1943,-0.26999999999999996
1944,0.13
1945,-0.17
1946,-0.26999999999999996
1947,-0.29
1948,0.36
1949,0.29
1950,0.23999999999999996
1951,0.5
1952,-1.16
1953,-0.25
1954,0.16
1955,-0.42
1956,-1.67
1957,0.05999999999999999
1958,-0.030000000000000006
1959,-0.06000000000000001
1960,0.58
1961,0.3
1962,-1.0900000000000003
1963,-0.36
1964,0.22
1965,0.43
1966,0.31
1967,0.38
1968,-1.0599999999999998
1969,-0.07999999999999999
1970,-0.06000000000000001
1971,0.61
1972,-0.26999999999999996
1973,0.13
1974,-0.17
1975,-0.26999999999999996
1976,-0.29
1977,0.36
1978,0.29
1979,-0.009999999999999992
1980,0.5
1981,-1.16
1982,-0.25
1983,0.16
1984,-0.42
1985,-1.67
1986,0.05999999999999999
1987,-0.030000000000000006
1988,-0.06000000000000001
1989,0.58
1990,0.3
1991,-1.0900000000000003
1992,-0.36
1993,0.22
1994,0.43
1995,0.31
1996,0.38
1997,-1.0599999999999998
1998,-0.07999999999999999
1999,-0.06000000000000001
2000,0.61
2001,-0.26999999999999996
2002,0.13
2003,-0.17
2004,-0.26999999999999996
2005,-0.29
2006,0.36
2007,0.29
2008,-0.009999999999999992
2009,0.82
2010,-1.16
2011,-0.25
2012,0.16
2013,-0.42
2014,-1.67
2015,0.05999999999999999
2016,-0.030000000000000006
2017,-0.06000000000000001
2018,0.58
2019,0.3
2020,-1.0900000000000003
2021,-0.36
2022,0.22
2023,0.43
2024,0.31
2025,0.38
2026,-1.0599999999999998
2027,-0.07999999999999999
2028,-0.06000000000000001
2029,0.61
2030,-0.26999999999999996
2031,0.13
2032,-0.17
2033,-0.26999999999999996
2034,-0.29
2035,0.36
2036,0.29
2037,-0.009999999999999992
2038,0.82
2039,0.11
2040,-0.25
2041,0.16
2042,-0.42
2043,-1.67
2044,0.05999999999999999
2045,-0.030000000000000006
2046,-0.06000000000000001
2047,0.58
2048,0.3
2049,-1.0900000000000003
2050,-0.36
2051,0.22
2052,0.43
2053,0.31
2054,0.38
2055,-1.0599999999999998
2056,-0.07999999999999999
2057,-0.06000000000000001
2058,0.61
2059,-0.26999999999999996
2060,0.13
2061,-0.17
2062,-0.26999999999999996
2063,-0.29
2064,0.36
2065,0.29
2066,-0.009999999999999992
2067,0.82
2068,0.11
2069,-0.41
2070,0.16
2071,-0.42
2072,-1.67
2073,0.05999999999999999
2074,-0.030000000000000006
2075,-0.06000000000000001
2076,0.58
2077,0.3
2078,-1.0900000000000003
2079,-0.36
2080,0.22
2081,0.43
2082,0.31
2083,0.38
2084,-1.0599999999999998
2085,-0.07999999999999999
2086,-0.06000000000000001
2087,0.61
2088,-0.26999999999999996
2089,0.13
2090,-0.17
2091,-0.26999999999999996
2092,-0.29
2093,0.36
2094,0.29
2095,-0.009999999999999992
2096,0.82
2097,0.11
2098,-0.41
2099,-0.22
2100,-0.42
2101,-1.67
2102,0.05999999999999999
2103,-0.030000000000000006
2104,-0.06000000000000001
2105,0.58
2106,0.3
2107,-1.0900000000000003
2108,-0.36
2109,0.22
2110,0.43
2111,0.31
2112,0.38
2113,-1.0599999999999998
2114,-0.07999999999999999
2115,-0.06000000000000001
2116,0.61
2117,-0.26999999999999996
2118,0.13
2119,-0.17
2120,-0.26999999999999996
2121,-0.29
2122,0.36
2123,0.29
2124,-0.009999999999999992
2125,0.82
2126,0.11
2127,-0.41
2128,-0.22
2129,0.35
2130,-1.67
2131,0.05999999999999999
2132,-0.030000000000000006
2133,-0.06000000000000001
2134,0.58
2135,0.3
2136,-1.0900000000000003
2137,-0.36
2138,0.22
2139,0.43
2140,0.31
2141,0.38
2142,-1.0599999999999998
2143,-0.07999999999999999
2144,-0.06000000000000001
2145,0.61
2146,-0.26999999999999996
2147,0.13
2148,-0.17
2149,-0.26999999999999996
2150,-0.29
2151,0.36
2152,0.29
2153,-0.009999999999999992
2154,0.82
2155,0.11
2156,-0.41
2157,-0.22
2158,0.35
2159,0.05
2160,0.05999999999999999
2161,-0.030000000000000006
2162,-0.06000000000000001
2163,0.58
2164,0.3
2165,-1.0900000000000003
2166,-0.36
2167,0.22
2168,0.43
2169,0.31
2170,0.38
2171,-1.0599999999999998
2172,-0.07999999999999999
2173,-0.06000000000000001
2174,0.61
2175,-0.26999999999999996
2176,0.13
2177,-0.17
2178,-0.26999999999999996
2179,-0.29
2180,0.36
2181,0.29
2182,-0.009999999999999992
2183,0.82
2184,0.11
2185,-0.41
2186,-0.22
2187,0.35
2188,0.05
2189,-0.6499999999999999
2190,-0.030000000000000006
2191,-0.06000000000000001
2192,0.58
2193,0.3
2194,-1.0900000000000003
2195,-0.36
2196,0.22
2197,0.43
2198,0.31
2199,0.38
2200,-1.0599999999999998
2201,-0.07999999999999999
2202,-0.06000000000000001
2203,0.61
2204,-0.26999999999999996
2205,0.13
2206,-0.17
2207,-0.26999999999999996
2208,-0.29
2209,0.36
2210,0.29
2211,-0.009999999999999992
2212,0.82
2213,0.11
2214,-0.41
2215,-0.22
2216,0.35
2217,0.05
2218,-0.6499999999999999
2219,0.62
2220,-0.06000000000000001
2221,0.58
2222,0.3
2223,-1.0900000000000003
2224,-0.36
2225,0.22
2226,0.43
2227,0.31
2228,0.38
2229,-1.0599999999999998
2230,-0.07999999999999999
2231,-0.06000000000000001
2232,0.61
2233,-0.26999999999999996
2234,0.13
2235,-0.17
2236,-0.26999999999999996
2237,-0.29
2238,0.36
2239,0.29
2240,-0.009999999999999992
2241,0.82
2242,0.11
2243,-0.41
2244,-0.22
2245,0.35
2246,0.05
2247,-0.6499999999999999
2248,0.62
2249,-0.07999999999999999
2250,0.58
2251,0.3
2252,-1.0900000000000003
2253,-0.36
2254,0.22
2255,0.43
2256,0.31
2257,0.38
2258,-1.0599999999999998
2259,-0.07999999999999999
2260,-0.06000000000000001
2261,0.61
2262,-0.26999999999999996
2263,0.13
2264,-0.17
2265,-0.26999999999999996
2266,-0.29
2267,0.36
2268,0.29
2269,-0.009999999999999992
2270,0.82
2271,0.11
2272,-0.41
2273,-0.22
2274,0.35
2275,0.05
2276,-0.6499999999999999
2277,0.62
2278,-0.07999999999999999
2279,0.16
2280,0.3
2281,-1.0900000000000003
2282,-0.36
2283,0.22
2284,0.43
2285,0.31
2286,0.38
2287,-1.0599999999999998
2288,-0.07999999999999999
2289,-0.06000000000000001
2290,0.61
2291,-0.26999999999999996
2292,0.13
2293,-0.17
2294,-0.26999999999999996
2295,-0.29
2296,0.36
2297,0.29
2298,-0.009999999999999992
2299,0.82
2300,0.11
2301,-0.41
2302,-0.22
2303,0.35
2304,0.05
2305,-0.6499999999999999
2306,0.62
2307,-0.07999999999999999
2308,0.16
2309,-0.07999999999999999
2310,-1.0900000000000003
2311,-0.36
2312,0.22
2313,0.43
2314,0.31
2315,0.38
2316,-1.0599999999999998
2317,-0.07999999999999999
2318,-0.06000000000000001
2319,0.61
2320,-0.26999999999999996
2321,0.13
2322,-0.17
2323,-0.26999999999999996
2324,-0.29
2325,0.36
2326,0.29
2327,-0.009999999999999992
2328,0.82
2329,0.11
2330,-0.41
2331,-0.22
2332,0.35
2333,0.05
2334,-0.6499999999999999
2335,0.62
2336,-0.07999999999999999
2337,0.16
2338,-0.07999999999999999
2339,-0.61
2340,-0.36
2341,0.22
2342,0.43
2343,0.31
2344,0.38
2345,-1.0599999999999998
2346,-0.07999999999999999
2347,-0.06000000000000001
2348,0.61
2349,-0.26999999999999996
2350,0.13
2351,-0.17
2352,-0.26999999999999996
2353,-0.29
2354,0.36
2355,0.29
2356,-0.009999999999999992
2357,0.82
2358,0.11
2359,-0.41
2360,-0.22
2361,0.35
2362,0.05
2363,-0.6499999999999999
2364,0.62
2365,-0.07999999999999999
2366,0.16
2367,-0.07999999999999999
2368,-0.61
2369,0.28
2370,0.22
2371,0.43
2372,0.31
2373,0.38
2374,-1.0599999999999998
2375,-0.07999999999999999
2376,-0.06000000000000001
2377,0.61
2378,-0.26999999999999996
2379,0.13
2380,-0.17
2381,-0.26999999999999996
2382,-0.29
2383,0.36
2384,0.29
2385,-0.009999999999999992
2386,0.82
2387,0.11
2388,-0.41
2389,-0.22
2390,0.35
2391,0.05
2392,-0.6499999999999999
2393,0.62
2394,-0.07999999999999999
2395,0.16
2396,-0.07999999999999999
2397,-0.61
2398,0.28
2399,0.72
2400,0.43
2401,0.31
2402,0.38
2403,-1.0599999999999998
2404,-0.07999999999999999
2405,-0.06000000000000001
2406,0.61
2407,-0.26999999999999996
2408,0.13
2409,-0.17
2410,-0.26999999999999996
2411,-0.29
2412,0.36
2413,0.29
2414,-0.009999999999999992
2415,0.82
2416,0.11
2417,-0.41
2418,-0.22
2419,0.35
2420,0.05
2421,-0.6499999999999999
2422,0.62
2423,-0.07999999999999999
2424,0.16
2425,-0.07999999999999999
2426,-0.61
2427,0.28
2428,0.72
2429,-0.37
2430,0.31
2431,0.38
2432,-1.0599999999999998
2433,-0.07999999999999999
2434,-0.06000000000000001
2435,0.61
2436,-0.26999999999999996
2437,0.13
2438,-0.17
2439,-0.26999999999999996
2440,-0.29
2441,0.36
2442,0.29
2443,-0.009999999999999992
2444,0.82
2445,0.11
2446,-0.41
2447,-0.22
2448,0.35
2449,0.05
2450,-0.6499999999999999
2451,0.62
2452,-0.07999999999999999
2453,0.16
2454,-0.07999999999999999
2455,-0.61
2456,0.28
2457,0.72
2458,-0.37
2459,0.26
2460,0.38
2461,-1.0599999999999998
2462,-0.07999999999999999
2463,-0.06000000000000001
2464,0.61
2465,-0.26999999999999996
2466,0.13
2467,-0.17
2468,-0.26999999999999996
2469,-0.29
2470,0.36
2471,0.29
2472,-0.009999999999999992
2473,0.82
2474,0.11
2475,-0.41
2476,-0.22
2477,0.35
2478,0.05
2479,-0.6499999999999999
2480,0.62
2481,-0.07999999999999999
2482,0.16
2483,-0.07999999999999999
2484,-0.61
2485,0.28
2486,0.72
2487,-0.37
2488,0.26
2489,0.1
2490,-1.0599999999999998
2491,-0.07999999999999999
2492,-0.06000000000000001
2493,0.61
2494,-0.26999999999999996
2495,0.13
2496,-0.17
2497,-0.26999999999999996
2498,-0.29
2499,0.36
2500,0.29
2501,-0.009999999999999992
2502,0.82
2503,0.11
2504,-0.41
2505,-0.22
2506,0.35
2507,0.05
2508,-0.6499999999999999
2509,0.62
2510,-0.07999999999999999
2511,0.16
2512,-0.07999999999999999
2513,-0.61
2514,0.28
2515,0.72
2516,-0.37
2517,0.26
2518,0.1
2519,-0.37
2520,-0.07999999999999999
2521,-0.06000000000000001
2522,0.61
2523,-0.26999999999999996
2524,0.13
2525,-0.17
2526,-0.26999999999999996
2527,-0.29
2528,0.36
2529,0.29
2530,-0.009999999999999992
2531,0.82
2532,0.11
2533,-0.41
2534,-0.22
2535,0.35
2536,0.05
2537,-0.6499999999999999
2538,0.62
2539,-0.07999999999999999
2540,0.16
2541,-0.07999999999999999
2542,-0.61
2543,0.28
2544,0.72
2545,-0.37
2546,0.26
2547,0.1
2548,-0.37
2549,-0.28
2550,-0.06000000000000001
2551,0.61
2552,-0.26999999999999996
2553,0.13
2554,-0.17
2555,-0.26999999999999996
2556,-0.29
2557,0.36
2558,0.29
2559,-0.009999999999999992
2560,0.82
2561,0.11
2562,-0.41
2563,-0.22
2564,0.35
2565,0.05
2566,-0.6499999999999999
2567,0.62
2568,-0.07999999999999999
2569,0.16
2570,-0.07999999999999999
2571,-0.61
2572,0.28
2573,0.72
2574,-0.37
2575,0.26
2576,0.1
2577,-0.37
2578,-0.28
2579,-0.42
2580,0.61
2581,-0.26999999999999996
2582,0.13
2583,-0.17
2584,-0.26999999999999996
2585,-0.29
2586,0.36
2587,0.29
2588,-0.009999999999999992
2589,0.82
2590,0.11
2591,-0.41
2592,-0.22
2593,0.35
2594,0.05
2595,-0.6499999999999999
2596,0.62
2597,-0.07999999999999999
2598,0.16
2599,-0.07999999999999999
2600,-0.61
2601,0.28
2602,0.72
2603,-0.37
2604,0.26
2605,0.1
2606,-0.37
2607,-0.28
2608,-0.42
2609,0.05999999999999999
2610,-0.26999999999999996
2611,0.13
2612,-0.17
2613,-0.26999999999999996
2614,-0.29
2615,0.36
2616,0.29
2617,-0.009999999999999992
2618,0.82
2619,0.11
2620,-0.41
2621,-0.22
2622,0.35
2623,0.05
2624,-0.6499999999999999
2625,0.62
2626,-0.07999999999999999
2627,0.16
2628,-0.07999999999999999
2629,-0.61
2630,0.28
2631,0.72
2632,-0.37
2633,0.26
2634,0.1
2635,-0.37
2636,-0.28
2637,-0.42
2638,0.05999999999999999
2639,0.11
2640,0.13
2641,-0.17
2642,-0.26999999999999996
2643,-0.29
2644,0.36
2645,0.29
2646,-0.009999999999999992
2647,0.82
2648,0.11
2649,-0.41
2650,-0.22
2651,0.35
2652,0.05
2653,-0.6499999999999999
2654,0.62
2655,-0.07999999999999999
2656,0.16
2657,-0.07999999999999999
2658,-0.61
2659,0.28
2660,0.72
2661,-0.37
2662,0.26
2663,0.1
2664,-0.37
2665,-0.28
2666,-0.42
2667,0.05999999999999999
2668,0.11
2669,0.2
2670,-0.17
2671,-0.26999999999999996
2672,-0.29
2673,0.36
2674,0.29
2675,-0.009999999999999992
2676,0.82
2677,0.11
2678,-0.41
2679,-0.22
2680,0.35
2681,0.05
2682,-0.6499999999999999
2683,0.62
2684,-0.07999999999999999
2685,0.16
2686,-0.07999999999999999
2687,-0.61
2688,0.28
2689,0.72
2690,-0.37
2691,0.26
2692,0.1
2693,-0.37
2694,-0.28
2695,-0.42
2696,0.05999999999999999
2697,0.11
2698,0.2
2699,-0.66
2700,-0.26999999999999996
2701,-0.29
2702,0.36
2703,0.29
2704,-0.009999999999999992
2705,0.82
2706,0.11
2707,-0.41
2708,-0.22
2709,0.35
2710,0.05
2711,-0.6499999999999999
2712,0.62
2713,-0.07999999999999999
2714,0.16
2715,-0.07999999999999999
2716,-0.61
2717,0.28
2718,0.72
2719,-0.37
2720,0.26
2721,0.1
2722,-0.37
2723,-0.28
2724,-0.42
2725,0.05999999999999999
2726,0.11
2727,0.2
2728,-0.66
2729,-0.020000000000000014
2730,-0.29
2731,0.36
2732,0.29
2733,-0.009999999999999992
2734,0.82
2735,0.11
2736,-0.41
2737,-0.22
2738,0.35
2739,0.05
2740,-0.6499999999999999
2741,0.62
2742,-0.07999999999999999
2743,0.16
2744,-0.07999999999999999
2745,-0.61
2746,0.28
2747,0.72
2748,-0.37
2749,0.26
2750,0.1
2751,-0.37
2752,-0.28
2753,-0.42
2754,0.05999999999999999
2755,0.11
2756,0.2
2757,-0.66
2758,-0.020000000000000014
2759,0.45
2760,0.36
2761,0.29
2762,-0.009999999999999992
2763,0.82
2764,0.11
2765,-0.41
2766,-0.22
2767,0.35
2768,0.05
2769,-0.6499999999999999
2770,0.62
2771,-0.07999999999999999
2772,0.16
2773,-0.07999999999999999
2774,-0.61
2775,0.28
2776,0.72
2777,-0.37
2778,0.26
2779,0.1
2780,-0.37
2781,-0.28
2782,-0.42
2783,0.05999999999999999
2784,0.11
2785,0.2
2786,-0.66
2787,-0.020000000000000014
2788,0.45
2789,0.55
2790,0.29
2791,-0.009999999999999992
2792,0.82
2793,0.11
2794,-0.41
2795,-0.22
2796,0.35
2797,0.05
2798,-0.6499999999999999
2799,0.62
2800,-0.07999999999999999
2801,0.16
2802,-0.07999999999999999
2803,-0.61
2804,0.28
2805,0.72
2806,-0.37
2807,0.26
2808,0.1
2809,-0.37
2810,-0.28
2811,-0.42
2812,0.05999999999999999
2813,0.11
2814,0.2
2815,-0.66
2816,-0.020000000000000014
2817,0.45
2818,0.55
2819,-0.14
2820,-0.009999999999999992
2821,0.82
2822,0.11
2823,-0.41
2824,-0.22
2825,0.35
2826,0.05
2827,-0.6499999999999999
2828,0.62
2829,-0.07999999999999999
2830,0.16
2831,-0.07999999999999999
2832,-0.61
2833,0.28
2834,0.72
2835,-0.37
2836,0.26
2837,0.1
2838,-0.37
2839,-0.28
2840,-0.42
2841,0.05999999999999999
2842,0.11
2843,0.2
2844,-0.66
2845,-0.020000000000000014
2846,0.45
2847,0.55
2848,-0.14
2849,0.51
2850,0.82
2851,0.11
2852,-0.41
2853,-0.22
2854,0.35
2855,0.05
2856,-0.6499999999999999
2857,0.62
2858,-0.07999999999999999
2859,0.16
2860,-0.07999999999999999
2861,-0.61
2862,0.28
2863,0.72
2864,-0.37
2865,0.26
2866,0.1
2867,-0.37
2868,-0.28
2869,-0.42
2870,0.05999999999999999
2871,0.11
2872,0.2
2873,-0.66
2874,-0.020000000000000014
2875,0.45
2876,0.55
2877,-0.14
2878,0.51
2879,-0.5299999999999999
2880,0.11
2881,-0.41
2882,-0.22
2883,0.35
2884,0.05
2885,-0.6499999999999999
2886,0.62
2887,-0.07999999999999999
2888,0.16
2889,-0.07999999999999999
2890,-0.61
2891,0.28
2892,0.72
2893,-0.37
2894,0.26
2895,0.1
2896,-0.37
2897,-0.28
2898,-0.42
2899,0.05999999999999999
2900,0.11
2901,0.2
2902,-0.66
2903,-0.020000000000000014
2904,0.45
2905,0.55
2906,-0.14
2907,0.51
2908,-0.5299999999999999
2909,0.21
2910,-0.41
2911,-0.22
2912,0.35
2913,0.05
2914,-0.6499999999999999
2915,0.62
2916,-0.07999999999999999
2917,0.16
2918,-0.07999999999999999
2919,-0.61
2920,0.28
2921,0.72
2922,-0.37
2923,0.26
2924,0.1
2925,-0.37
2926,-0.28
2927,-0.42
2928,0.05999999999999999
2929,0.11
2930,0.2
2931,-0.66
2932,-0.020000000000000014
2933,0.45
2934,0.55
2935,-0.14
2936,0.51
2937,-0.5299999999999999
2938,0.21
2939,1.02
2940,-0.22
2941,0.35
2942,0.05
2943,-0.6499999999999999
2944,0.62
2945,-0.07999999999999999
2946,0.16
2947,-0.07999999999999999
2948,-0.61
2949,0.28
2950,0.72
2951,-0.37
2952,0.26
2953,0.1
2954,-0.37
2955,-0.28
2956,-0.42
2957,0.05999999999999999
2958,0.11
2959,0.2
2960,-0.66
2961,-0.020000000000000014
2962,0.45
2963,0.55
2964,-0.14
2965,0.51
2966,-0.5299999999999999
2967,0.21
2968,1.02
2969,0.13
2970,0.35
2971,0.05
2972,-0.6499999999999999
2973,0.62
2974,-0.07999999999999999
2975,0.16
2976,-0.07999999999999999
2977,-0.61
2978,0.28
2979,0.72
2980,-0.37
2981,0.26
2982,0.1
2983,-0.37
2984,-0.28
2985,-0.42
2986,0.05999999999999999
2987,0.11
2988,0.2
2989,-0.66
2990,-0.020000000000000014
2991,0.45
2992,0.55
2993,-0.14
2994,0.51
2995,-0.5299999999999999
2996,0.21
2997,1.02
2998,0.13
2999,0.74
3000,0.05
3001,-0.6499999999999999
3002,0.62
3003,-0.07999999999999999
3004,0.16
3005,-0.07999999999999999
3006,-0.61
3007,0.28
3008,0.72
3009,-0.37
3010,0.26
3011,0.1
3012,-0.37
3013,-0.28
3014,-0.42
3015,0.05999999999999999
3016,0.11
3017,0.2
3018,-0.66
3019,-0.020000000000000014
3020,0.45
3021,0.55
3022,-0.14
3023,0.51
3024,-0.5299999999999999
3025,0.21
3026,1.02
3027,0.13
3028,0.74
3029,-0.1
3030,-0.6499999999999999
3031,0.62
3032,-0.07999999999999999
3033,0.16
3034,-0.07999999999999999
3035,-0.61
3036,0.28
3037,0.72
3038,-0.37
3039,0.26
3040,0.1
3041,-0.37
3042,-0.28
3043,-0.42
3044,0.05999999999999999
3045,0.11
3046,0.2
3047,-0.66
3048,-0.020000000000000014
3049,0.45
3050,0.55
3051,-0.14
3052,0.51
3053,-0.5299999999999999
3054,0.21
3055,1.02
3056,0.13
3057,0.74
3058,-0.1
3059,0.61
3060,0.62
3061,-0.07999999999999999
3062,0.16
3063,-0.07999999999999999
3064,-0.61
3065,0.28
3066,0.72
3067,-0.37
3068,0.26
3069,0.1
3070,-0.37
3071,-0.28
3072,-0.42
3073,0.05999999999999999
3074,0.11
3075,0.2
3076,-0.66
3077,-0.020000000000000014
3078,0.45
3079,0.55
3080,-0.14
3081,0.51
3082,-0.5299999999999999
3083,0.21
3084,1.02
3085,0.13
3086,0.74
3087,-0.1
3088,0.61
3089,-0.07999999999999999
3090,-0.07999999999999999
3091,0.16
3092,-0.07999999999999999
3093,-0.61
3094,0.28
3095,0.72
3096,-0.37
3097,0.26
3098,0.1
3099,-0.37
3100,-0.28
3101,-0.42
3102,0.05999999999999999
3103,0.11
3104,0.2
3105,-0.66
3106,-0.020000000000000014
3107,0.45
3108,0.55
3109,-0.14
3110,0.51
3111,-0.5299999999999999
3112,0.21
3113,1.02
3114,0.13
3115,0.74
3116,-0.1
3117,0.61
3118,-0.07999999999999999
3119,-0.43
3120,0.16
3121,-0.07999999999999999
3122,-0.61
3123,0.28
3124,0.72
3125,-0.37
3126,0.26
3127,0.1
3128,-0.37
3129,-0.28
3130,-0.42
3131,0.05999999999999999
3132,0.11
3133,0.2
3134,-0.66
3135,-0.020000000000000014
3136,0.45
3137,0.55
3138,-0.14
3139,0.51
3140,-0.5299999999999999
3141,0.21
3142,1.02
3143,0.13
3144,0.74
3145,-0.1
3146,0.61
3147,-0.07999999999999999
3148,-0.43
3149,0.05
3150,-0.07999999999999999
3151,-0.61
3152,0.28
3153,0.72
3154,-0.37
3155,0.26
3156,0.1
3157,-0.37
3158,-0.28
3159,-0.42
3160,0.05999999999999999
3161,0.11
3162,0.2
3163,-0.66
3164,-0.020000000000000014
3165,0.45
3166,0.55
3167,-0.14
3168,0.51
3169,-0.5299999999999999
